Heat Sink Temp,Block Temp,Iset,Imeasure
50.4601,55.0136,-0.7509,0.325
50.6458,55.0062,-0.69,0.368
50.4229,54.9966,-0.6179,0.1504
50.4229,54.9869,-0.5049,0.2364
50.4229,54.9869,-0.4192,0.2794
50.4229,54.9892,-0.3774,0.454
50.3857,54.9966,-0.5349,0.1961
50.2365,54.9966,-0.6368,0.1827
50.3484,55.0111,-0.8022,0.3035
50.0497,54.9966,-0.4719,0.3841
50.2365,55.0014,-0.6271,0.274
50.0122,55.0086,-0.6844,0.2042
50.1619,54.9869,-0.3178,0.4862
50.0122,55.0062,-0.782,0.3223
50.0871,54.9917,-0.5535,0.1988
50.1992,55.0086,-0.6473,0.3143
49.9748,54.9943,-0.538,0.2095
49.9748,55.0111,1.945,0.2901
49.9748,55.0159,6.4,6.2454
49.8998,55.1317,6.4,5.9876
49.9748,55.8463,6.4,6.1434
49.9748,56.5135,6.4,6.2105
49.8998,57.5687,6.4,6.3905
49.7119,58.8004,6.4,6.2159
49.7871,60.1509,6.4,6.3099
49.5989,61.8457,6.4,6.1111
49.5233,62.9387,6.4,6.2535
49.6365,64.3713,6.4,6.1783
49.4856,65.7996,6.4,6.2777
49.3343,67.2533,6.4,6.1863
49.4478,68.6682,6.4,6.3018
49.2964,70.1282,6.4,6.1407
49.3343,71.5914,6.4,6.275
49.1447,72.9736,6.31,4.0213
49.0306,74.3884,6.4,6.2884
48.9926,75.7912,3.6267,5.9177
48.9545,77.1398,3.4159,3.167
48.8401,78.4061,3.4428,3.5915
48.8019,79.4894,3.4632,3.4679
48.6872,80.4341,3.4804,3.6129
48.5723,81.2144,3.5021,3.4625
48.4187,81.9554,6.1088,3.7231
48.4571,82.4509,6.4,6.318
48.3417,82.9892,6.4,6.3932
48.3802,83.1604,6.4,6.1568
48.2647,82.8332,6.4,6.3045
48.033,82.5135,6.4,6.0977
48.0717,81.9001,6.4,6.2293
47.9168,81.2546,6.4,6.0574
47.9168,80.4391,6.4,6.1004
47.9168,79.7172,6.4,5.9956
47.9168,78.8764,6.4,6.0896
47.9556,78.0963,6.4,6.0923
47.9168,77.2771,6.4,5.8828
47.9168,76.4491,6.4,5.9123
47.9168,75.6568,6.4,6.1783
48.2647,72.8619,-1.437,2.0845
48.149,72.5621,-0.5241,1.0046
48.3802,72.4556,0.5128,0.086
48.6105,72.4233,1.2265,0.6877
48.6489,72.3985,1.2422,0.5292
48.5723,72.3044,0.8817,0.5184
48.7254,72.1781,0.8569,0.5319
48.9545,72.0071,0.723,0.2444
48.8019,71.8462,1.4585,1.8024
48.9926,71.73,1.5349,1.5876
49.1447,71.6929,1.2856,1.6762
49.1067,71.772,0.4933,0.5453
49.2206,71.8563,-0.4599,0.2713
49.2586,71.9775,-0.4049,0.0322
49.1447,72.0468,-0.3261,0.0484
49.1447,72.0717,-0.0683,0.1692
49.1447,72.0419,0.3376,0.3895
49.2206,72.0245,0.3161,0.4056
49.0687,71.9874,0.4913,0.693
49.2206,71.9725,0.6634,0.3814
49.1067,71.9874,0.3242,0.3089
49.2964,72.0098,0.2282,0.2068
49.1827,72.0172,0.0742,0.36
49.1447,72.0071,0.2642,0.6474
49.1447,72.0172,0.1542,0.4593
49.0687,72.0023,0.4051,0.5265
48.9926,71.9998,0.3404,0.5158
49.1067,71.9801,0.6815,0.2095
49.0687,72.0023,0.0807,0.5077
49.0687,72.0023,0.0977,0.556
48.9164,72.0071,0.0832,0.6098
48.9545,72.0023,0.1743,0.5265
48.9164,71.9874,0.4228,0.5641
48.8783,72.0048,0.2804,0.4002
48.8401,71.9924,0.3855,0.5856
48.8401,72.0071,0.1621,0.4029
48.8401,71.9899,0.5058,0.3868
48.8019,71.9874,0.3626,0.5829
48.8783,71.9874,0.3407,0.4835
48.6872,71.9874,0.392,0.3385
48.7637,72.0071,0.0881,0.5399
48.8401,71.9998,0.3914,0.2498
48.7254,71.9824,0.5489,0.3546
48.6489,71.9998,0.3721,0.5534
48.6105,71.9874,0.2391,0.7736
48.6489,71.9874,0.1976,0.5158
48.5723,71.9849,0.4837,0.6151
48.4955,72.0071,0.2897,0.3895
48.4571,71.9998,0.2993,0.4137
48.3802,72.0048,0.2254,0.3089
48.4571,71.9998,0.3702,0.4916
48.3802,71.9874,0.4418,0.7629
48.3802,71.9874,0.2481,0.5292
48.3032,72.0023,0.3016,0.6581
48.1875,71.9924,0.4722,0.5346
48.1875,71.9998,0.2604,0.5883
48.2647,71.9899,0.1541,0.5775
48.1875,71.9998,0.4059,0.4513
48.149,71.9874,0.6192,0.599
48.0717,72.0071,0.1938,0.3814
48.149,72.0023,0.2316,0.5748
48.149,71.9924,0.5481,0.5372
48.1104,71.9973,0.322,0.7656
48.0717,72.0048,0.2541,0.3035
48.033,72.0048,0.2822,0.5507
47.8781,72.0172,0.1143,0.3519
47.9943,71.9973,0.5131,0.4943
47.8781,72.0048,0.1871,0.779
47.8392,72.0071,0.2571,0.4969
47.9556,71.9973,0.3255,0.8085
47.8392,71.9973,0.329,0.4002
47.8004,72.0071,0.2003,0.4137
47.7616,72.0071,0.4267,0.2068
47.9168,71.9973,0.5355,0.4647
47.7616,72.0071,0.4841,0.3197
47.6059,72.0071,0.2695,0.317
47.7227,72.0147,0.172,0.5372
47.6059,72.0195,-0.018,0.865
47.6838,72.0048,0.411,0.5614
47.5279,72.0023,0.5583,0.6527
47.6448,71.9998,0.6163,0.6957
47.5669,71.9973,0.3304,0.5722
47.5279,71.9973,0.2659,0.591
47.4888,71.9924,0.5886,0.8139
47.4498,72.0071,0.3712,0.5937
47.5279,72.0122,0.252,0.411
47.4107,72.0071,0.4032,0.4943
47.4107,72.0071,0.2828,0.6178
47.2933,72.0071,0.3001,0.7736
47.3324,71.9874,0.6774,0.5158
47.3324,71.9874,0.5002,0.6716
47.2149,72.0071,0.1787,0.505
47.097,72.0071,0.3108,0.6313
47.097,72.0122,0.3866,0.2149
47.097,72.0195,0.2427,0.3009
47.2933,72.027,0.0417,0.6554
47.097,71.9899,0.5437,0.642
47.0578,72.0071,0.108,0.6474
47.097,71.9874,0.4925,0.7763
46.9396,72.0023,0.2864,0.8596
47.097,72.0172,0.2421,0.6823
47.0184,72.0071,0.5121,0.2203
47.0578,71.9973,0.5533,0.6259
47.0578,72.0071,0.3648,0.5426
46.8608,72.0172,0.102,0.8327
46.9002,72.0071,0.3917,0.3949
46.8608,72.0222,0.0201,1.0234
46.7817,72.0222,0.1746,0.2982
46.8213,71.9973,0.369,0.7978
46.7422,72.0122,0.2384,0.6151
46.8213,71.9924,0.5414,0.7038
46.6631,72.0071,0.3362,0.3546
46.6234,72.0098,0.3151,0.4647
46.5838,72.0172,0.3465,0.454
46.7026,72.0023,0.3523,0.7145
46.6234,72.0222,0.4714,0.2444
46.5838,72.0071,0.3031,0.6474
46.4647,72.0048,0.4622,0.6716
46.4647,72.0048,0.6109,0.3841
46.4647,72.0172,0.2456,0.274
46.5044,72.0071,0.4824,0.3304
46.4647,72.0222,0.2524,0.4781
46.425,72.0071,0.2166,0.4889
46.3454,72.0023,0.33,0.9724
46.5044,71.9973,0.4705,0.6393
46.3852,72.0147,0.16,0.6716
46.3852,72.0071,0.5014,0.6581
46.2258,72.0071,0.3897,0.4083
46.3055,71.9924,0.5892,0.8166
46.2657,72.0122,0.2626,0.728
46.3055,72.0098,0.3552,0.7038
46.3055,72.0071,0.4518,0.6984
46.1858,72.0071,0.5025,0.2149
46.066,72.0048,0.3936,0.5856
46.1459,71.9998,0.3926,0.7575
46.1459,72.0222,0.148,0.4862
46.0259,72.0071,0.4482,0.7441
46.066,71.9998,0.5331,0.2659
45.9858,71.9874,0.6019,0.5346
45.9457,72.0098,0.2533,0.5507
45.9858,72.0023,0.4879,0.5507
45.9457,72.0071,0.4672,0.6662
46.066,72.0071,0.4676,0.8005
45.8655,72.0071,0.4266,0.3788
45.9057,71.9899,0.7216,0.4325
45.8253,72.0071,0.4224,0.5426
45.9057,71.9973,0.5665,0.6125
45.7449,72.0122,6.4,6.2051
45.7047,72.0814,6.4,5.9419
45.6644,72.4927,6.4,6.1702
45.7852,73.1868,6.4,6.4952
45.7449,74.1351,6.4,6.3717
45.5029,75.2436,6.4,6.3421
45.6644,76.4015,6.4,6.2803
45.4625,77.6689,6.4,6.3126
45.5837,78.9739,6.4,6.1648
45.5029,80.2788,6.4,6.3072
45.4625,81.6263,6.4,6.3341
45.4625,82.9716,6.4,6.2938
45.3411,84.3019,6.4,6.1729
45.3005,85.6753,6.4,6.3045
45.2599,86.9833,6.4,6.2427
45.138,88.3294,6.4,6.2615
45.0974,89.6705,6.4,6.181
45.0974,90.9457,6.4,6.2965
45.0566,92.2588,6.4,6.1998
44.8526,93.6128,6.4,6.2132
44.8526,94.9313,6.4,5.9983
44.9343,96.1832,6.4,6.181
44.7707,97.4038,6.2472,6.0547
44.6067,98.6395,6.2015,6.0359
44.6477,99.8103,3.8,6.0762
44.4834,100.681,3.6635,2.3397
44.5245,101.801,3.6567,3.8547
44.4422,102.863,3.6422,3.9111
44.4834,103.452,3.6324,3.9031
44.4422,104.099,3.6225,4.0213
44.2772,104.707,3.6086,3.9031
44.1531,105.248,3.6024,3.8493
44.1117,105.826,6.4,6.3663
44.1531,106.302,6.4,6.1031
44.2772,106.446,6.4,6.3045
43.9872,106.248,6.4,6.0628
43.9872,105.797,6.4,6.1192
44.0288,105.141,6.4,5.9016
43.9457,104.304,6.4,6.1648
43.8625,103.397,6.4,6.0843
43.9872,102.474,6.4,6.0064
44.0703,101.49,3.8793,4.1609
43.9872,100.469,1.8199,1.695
44.1531,99.4982,0.1158,0.1719
44.0703,98.6575,-0.6921,1.053
44.0288,97.9724,-1.3851,1.9206
44.0703,97.4474,-1.3472,1.6655
44.401,97.1053,-1.3232,1.8535
44.5245,96.8432,-1.19,1.6359
44.6477,96.6736,-0.5915,0.8032
44.6477,96.6017,-0.1264,0.728
44.6888,96.5143,-0.0758,0.4996
44.6477,96.4064,-0.0349,0.3009
44.7707,96.2702,-0.0605,0.4325
44.8526,96.1138,-0.1767,0.419
44.7707,95.9419,-0.5469,0.8435
44.9343,95.7238,-0.5063,0.7736
44.8934,95.5594,-0.2604,0.4164
44.9751,95.3954,-0.3468,0.6662
45.0566,95.2314,-0.1049,0.2686
44.9751,95.062,-0.0476,0.4083
45.0159,94.8853,1.9402,2.0603
45.138,94.734,1.973,2.7534
45.0159,94.6033,2.2024,2.474
45.0974,94.5905,1.9228,2.3665
45.2599,94.6725,1.2598,1.926
45.0974,94.7725,0.9574,1.3162
45.0566,94.8775,0.9311,0.642
44.9751,94.9827,0.3455,0.4352
45.0159,95.0005,0.8909,1.2007
44.9751,95.0005,0.9406,1.276
45.0566,94.9852,0.9754,1.2518
44.8934,94.929,1.401,1.9018
44.9751,94.939,1.1511,1.3834
45.0159,94.929,1.2011,1.7944
45.1787,94.9235,1.3857,1.5311
45.0566,94.9495,1.2303,1.241
45.0974,94.9827,1.0378,1.3109
44.9343,94.9827,1.1556,1.2276
45.0974,94.9903,1.1794,0.7629
44.8934,94.9903,0.8493,1.7971
44.9751,94.975,0.9888,1.558
45.0566,94.9595,1.202,1.6655
44.8526,94.9928,0.7775,0.9187
44.9343,94.97,1.0588,1.6225
44.8116,94.9775,1.2394,1.6252
44.8934,94.9723,1.4299,1.781
44.9343,94.9645,1.0591,1.8696
44.8116,94.9827,1.0317,1.1175
44.8116,94.9852,0.9618,1.3324
44.7298,94.9955,0.8213,1.4103
44.7707,95.011,0.6074,1.3216
44.8934,95.0057,0.8797,1.1336
44.8116,94.9903,1.0925,1.6628
44.7298,95.0005,0.9809,1.6601
44.7298,94.98,1.2672,1.7084
44.6067,94.9595,1.5286,1.233
44.5656,94.9723,1.3297,1.3888
44.6477,94.9827,1.159,0.7763
44.6067,95.0005,1.0551,1.0127
44.6067,95.011,0.8596,1.2948
44.6888,95.011,0.9344,1.4855
44.4834,94.9852,1.3137,1.4747
44.6477,95.0005,1.1795,1.1712
44.6477,95.0133,0.7892,1.6117
44.5245,95.0005,0.9509,1.7675
44.4422,95.011,0.7883,1.4183
44.5245,94.9928,0.9224,1.4586
44.4422,94.9903,1.0336,1.6064
44.4422,95.021,0.7444,1.5849
44.4422,94.98,1.4413,1.5714
44.3597,95.0057,1.1448,1.1336
44.5245,94.9928,1.1848,1.7434
44.3185,95.0133,1.0806,1.1524
44.3597,95.0005,0.937,1.3888
44.401,94.9852,0.9764,1.6896
44.3185,94.9595,1.4334,1.7165
44.2358,95.0133,0.802,0.7817
44.1945,94.9827,1.3411,1.6278
44.1531,95.0005,1.1019,1.3995
44.2772,95.011,1.1799,1.0637
44.1945,94.9955,1.2857,1.1121
44.2358,95.0005,6.1246,3.5055
44.2772,94.9595,6.4,6.1434
44.1531,94.693,6.4,6.1192
44.2772,94.263,6.4,6.1863
44.0703,93.5772,6.4,6.0681
44.0703,92.8513,6.4,6.0332
44.1945,91.9832,6.4,6.0332
44.1117,91.1393,6.4,6.0332
44.1531,90.2658,6.4,6.0305
44.0288,89.3631,6.4,5.9473
44.1117,88.436,6.4,6.0896
44.3185,87.5762,6.4,5.8747
44.3597,86.6468,6.4,6.0064
44.3597,85.726,6.4,5.8667
44.5656,84.8267,6.4,6.0278
44.5245,83.9791,6.4,5.9983
44.7298,83.1202,6.4,5.9392
44.8116,82.242,6.4,6.0413
44.9343,81.5861,6.4,5.8532
45.0974,80.7626,6.4,5.9661
45.0974,79.9404,6.4,5.7458
45.2193,78.9062,6.4,6.0171
45.5029,78.316,6.4,5.9338
45.3816,77.5142,6.4,6.0171
45.5837,76.6883,6.4,5.9258
45.7852,75.9208,6.4,5.9499
45.8655,75.1691,6.4,5.9473
45.9858,74.4109,6.4,5.8935
46.066,73.6532,6.4,5.9258
46.2657,72.9439,6.4,5.9473
46.3852,72.1905,6.4,5.9687
46.5442,71.5047,6.4,5.8882
46.7422,70.7507,6.4,5.9822
46.9396,70.0691,6.4,5.9365
47.0578,69.3806,6.4,6.0278
47.1757,68.6905,6.4,5.8989
47.3324,68.038,6.4,5.9795
47.4107,67.3714,6.4,5.8613
47.6448,66.7178,6.4,5.9365
47.6059,66.0425,6.4,5.9204
47.8392,65.4001,6.4,5.9768
48.0717,64.7851,6.4,5.958
48.0717,64.1586,6.4,5.9177
48.3417,63.6817,6.4,6.0225
48.4571,63.0903,6.4,5.8801
48.5339,62.47,6.4,5.9822
48.6105,61.7237,6.4,5.8049
48.9164,61.2851,6.4,5.915
48.8019,60.7056,6.4,5.821
49.1447,60.1316,6.4,5.9231
49.2586,59.5482,6.3676,6.0171
49.3343,58.9798,5.7527,5.3321
49.5233,58.4339,5.708,5.3563
49.5989,57.9006,5.3569,5.0205
49.7119,57.3943,5.0354,4.6391
49.8246,56.8859,4.8171,4.5236
50.1245,56.3974,4.5339,4.1368
50.1619,55.9478,4.42,4.0589
50.2365,55.5156,4.2379,3.8386
50.3484,55.1124,4.2011,3.8359
50.4601,54.7119,6.4,6.2481
50.6087,54.3047,6.4,5.9097
50.8678,53.8877,6.4,6.1138
50.9048,53.4108,6.4,5.9822
50.9786,53.055,6.4,6.0466
51.0892,52.5739,6.4,5.8828
51.2729,51.9949,6.4,6.0037
51.3831,51.6035,6.4,6.0816
51.5295,51.1477,6.4,6.0037
51.6756,50.6683,6.4,6.1084
51.6756,50.2081,6.4,5.9687
51.9669,49.7389,6.4,6.1084
51.9305,49.2605,6.4,5.9392
52.112,48.8254,6.4,6.1004
52.2569,48.3617,6.4,6.1326
52.4013,47.932,6.4,6.044
52.4735,47.4835,2.1597,2.756
52.5815,47.2118,-2.5365,2.1248
52.6175,47.2022,-2.5463,2.2886
52.7254,47.2093,-2.5505,2.0845
52.7971,47.1639,-2.5648,2.3075
52.9405,47.0877,-2.5762,2.2403
53.1549,47.0163,-0.8142,0.4862
53.2262,46.9113,1.4945,1.5956
53.2974,46.8877,2.1646,2.3907
53.4042,47.0068,2.1611,2.3746
53.4753,47.3213,2.167,2.2296
53.3331,47.7316,2.182,2.3827
53.4042,48.1041,2.2053,2.2618
53.6526,48.603,2.2272,2.4068
53.5108,49.1743,1.8624,1.9663
53.5817,49.8849,1.5413,1.738
53.6526,50.292,1.4267,1.5687
53.5462,50.8215,1.2749,1.3941
53.6526,51.3107,1.1325,1.0234
53.5817,51.7741,1.0007,1.1927
53.688,52.1968,0.9509,0.9885
53.6526,52.5859,0.8013,0.8354
53.6526,52.9347,0.7972,0.9832
53.4042,53.2689,0.659,0.7683
53.5817,53.5625,0.0953,0.1424
53.2974,54.4659,-0.0246,0.1827
53.3331,54.6226,-0.1941,0.0376
53.2618,54.7603,-0.4651,0.1773
53.1192,54.8759,-0.9669,0.6689
53.1192,54.9797,-1.2595,1.0127
52.9763,55.0426,-1.2388,0.8059
52.9047,55.0689,-1.203,0.8838
52.833,55.0521,-0.9255,0.4701
52.9047,55.0159,-0.679,0.2794
52.9763,54.9966,-0.7387,0.0376
52.7613,54.9676,-0.431,0.2552
52.7254,54.9724,-0.6381,0.3062
52.7254,54.9869,-0.7485,0.6178
52.5815,54.9917,-0.6607,0.5937
52.5455,55.0136,-0.6194,0.7951
52.5455,54.9966,-0.9416,0.3331
52.4735,54.9846,-0.8164,0.3761
52.4374,54.9869,-0.6275,0.4083
52.5096,54.9772,-0.5642,0.2606
52.3291,54.9966,-0.9174,0.6393
52.3291,54.9917,-0.7918,0.2955
52.4013,54.9892,-0.7245,0.4056
52.2569,54.9772,-0.4316,0.231
52.0395,54.9966,-0.6472,0.6447
52.0757,54.9846,-0.6253,0.1827
52.0395,54.9892,-0.6341,0.5453
52.0395,54.9772,-0.5382,0.2821
51.9669,54.9892,-0.6534,0.3734
52.0757,54.9823,-0.6035,0.1746
51.8578,54.9869,-0.7653,0.317
51.8578,54.9869,-0.6133,0.5883
51.9305,54.9989,-0.7594,0.3546
51.7121,55.0014,-0.6087,0.419
51.7121,54.9966,-0.6722,0.223
51.785,54.9823,-0.4999,0.3438
51.6026,54.9772,-0.4267,0.3465
51.7121,54.9846,-0.5484,0.5346
51.5661,54.9892,-0.5824,0.3009
51.4197,54.9943,-0.6088,0.5184
51.4929,54.9989,-0.6938,0.4137
51.4929,55.0014,-0.6585,0.4486
51.5661,55.0014,-0.7021,0.4164
51.5295,55.0039,-0.7587,0.3223
51.4563,54.9772,-0.3468,0.4781
51.2363,55.0014,-0.7366,0.3197
51.2729,54.9989,-0.6491,0.2283
51.0892,55.0111,-0.7902,0.4835
51.2363,55.0039,-0.6134,0.419
51.2729,54.9989,-0.5643,0.2256
51.1995,54.9869,-0.4544,0.2552
51.1995,54.9917,-0.6463,0.1853
51.0155,54.9943,-0.6482,0.2122
50.9786,54.9892,-0.5542,0.3626
50.8678,55.0062,-0.7489,0.5641
50.9417,54.9869,-0.7665,0.1558
50.9786,54.9917,-0.8917,0.2847
50.8309,54.9966,-0.5496,0.2042
50.7199,55.0014,-0.6892,0.2418
50.7199,54.9966,-0.6308,0.2847
50.8309,55.0062,-0.8122,0.5158
50.6458,54.9966,-0.6544,0.2928
50.6458,55.0062,-0.7548,0.505
50.7199,54.9966,-0.4918,0.4298
50.6458,54.9966,-0.5759,0.1988
50.5344,54.9966,-0.55,0.1451
50.5716,55.0086,-0.8514,0.0484
50.6458,55.0014,2.0144,2.3397
50.4601,54.9943,6.4,6.4442
50.3857,55.1702,6.4,6.052
50.3857,55.6653,6.4,6.146
50.4973,56.5158,6.4,6.0359
50.4601,57.6074,6.4,6.2992
50.1619,58.81,6.4,6.3045
50.3857,60.1583,6.4,6.2857
50.2365,61.5385,6.4,6.3233
50.1619,62.9387,6.4,6.2401
50.1619,64.3763,6.4,6.1863
50.0871,65.7973,6.4,6.2508
50.0497,67.2507,6.4,6.3287
50.0497,68.7127,6.4,6.2186
49.8622,70.1874,6.4,6.1917
49.7871,71.5964,6.4,6.1998
49.7871,73.0456,6.1846,3.7392
49.6742,74.448,6.3358,5.684
49.5611,75.8013,3.798,6.3529
49.5233,77.1373,3.3805,3.3202
49.3722,78.4162,3.4177,3.3873
49.41,79.467,3.4265,3.4813
49.1827,80.4064,3.4534,3.3685
49.0687,80.991,3.4642,3.7123
49.0306,81.7442,3.4748,3.5485
48.9926,82.418,6.4,6.4093
48.9164,83.032,6.4,6.3099
48.7637,83.1149,6.4,6.3206
48.8783,82.9339,6.4,6.2105
48.8019,82.4884,6.4,6.0708
48.4571,81.9127,6.4,6.2293
48.6489,81.1591,6.4,6.2078
48.6105,80.459,6.4,6.1084
48.5339,79.6673,6.4,6.0117
48.5339,78.8687,6.4,6.0198
48.5339,78.0588,6.4,6.1568
48.3802,77.242,6.4,5.9526
48.5339,76.439,6.4,6.1756
48.5723,75.6543,6.4,5.9473
48.5723,74.8458,3.1323,3.6103
48.6872,74.0506,0.2985,0.2901
48.7637,73.3604,-1.2657,1.3297
48.7637,72.8646,-1.3181,1.9878
48.8401,72.577,-0.4214,0.7548
49.0306,72.4728,0.5056,0.0698
49.0687,72.421,1.2361,0.6742
49.2206,72.3738,1.2621,0.7011
49.3722,72.2895,1.0778,0.6313
49.4478,72.1657,0.8507,0.5158
49.5233,72.0419,0.8247,0.411
49.4856,71.8586,1.3856,1.6816
49.6365,71.6929,1.5144,1.8884
49.6742,71.683,1.2788,1.3968
49.7119,71.7202,0.6307,1.3082
49.7871,71.829,0.1751,0.3358
49.7871,71.9528,-0.3158,0.1612
49.7871,72.027,-0.2702,0.0806
49.7871,72.0667,-0.1829,0.3519
49.7871,72.0518,0.2831,0.2659
49.9372,72.0172,0.4402,0.599
49.7119,71.9824,0.6006,0.6232
49.9372,71.9824,0.1535,1.1336
49.8998,71.9775,0.2592,0.3653
49.9372,71.9973,0.0675,0.3949
49.8246,71.9973,0.2081,0.3841
49.7495,72.0245,-0.0647,0.3841
49.6365,72.0195,0.1193,0.3868
49.8246,72.0071,0.2531,0.4459
49.7495,72.0023,0.2256,0.2659
49.7871,72.0071,0.2337,0.4029
49.7495,71.9973,0.149,0.5319
49.7495,71.9801,0.3757,0.7065
49.7119,71.9775,0.5522,0.3573
49.5989,71.9874,0.3981,0.4083
49.5989,71.9924,0.3183,0.3949
49.5233,72.0098,0.1586,0.3949
49.5233,71.9874,0.5217,0.3358
49.5989,71.9874,0.3688,0.5346
49.4856,71.9924,0.1434,0.4862
49.2964,71.9874,0.2817,0.4486
49.5611,71.9924,0.2861,0.3734
49.41,72.0195,-0.114,0.5184
49.41,71.9874,0.4011,0.6125
49.2964,71.9948,0.4116,0.4889
49.41,72.0048,0.2685,0.3546
49.2206,71.9973,0.345,0.3949
49.2206,71.9874,0.2313,0.6205
49.2586,71.9924,0.3841,0.5507
49.2206,71.9874,0.3596,0.4889
49.2206,71.9924,0.3494,0.2632
49.1447,71.9973,0.3273,0.4567
49.1447,71.9924,0.4785,0.3949
49.0687,71.9874,0.6454,0.2659
49.1447,71.9973,0.2788,0.4002
49.1067,72.0048,0.2591,0.2579
48.8783,72.0023,0.2178,0.7897
48.7637,71.9874,0.5081,0.3277
48.9164,71.9874,0.4539,0.3438
48.8401,71.9874,0.4991,0.4916
48.8401,71.9998,0.4271,0.5238
48.8019,72.0023,0.3884,0.2203
48.7637,71.9948,0.4295,0.3277
48.6872,72.0071,0.2472,0.3519
48.7254,71.9874,0.6139,0.5641
48.5339,72.0048,0.2425,0.3734
48.7637,72.0071,0.1127,0.7145
48.5723,72.0071,0.27,0.3653
48.4955,72.0071,0.4212,0.3035
48.4571,72.0071,0.2065,0.7441
48.3802,71.9899,0.5971,0.4486
48.4955,71.9998,0.3666,0.2928
48.5339,72.0122,0.2313,0.3546
48.3802,72.0122,0.1068,0.8435
48.4571,71.9973,0.1421,0.5131
48.3032,72.0172,0.1689,0.3788
48.4187,72.0098,0.3751,0.5265
48.2261,72.0147,0.0773,0.9643
48.3417,71.9924,0.5334,0.6742
48.149,71.9775,0.6857,0.9187
48.3417,71.9874,0.5956,0.2418
48.1104,71.9924,0.5396,0.4808
48.2261,71.9998,0.5023,0.3976
48.0717,72.0172,0.1316,0.3009
48.1104,72.0098,0.2836,0.5587
48.033,72.0023,0.372,0.6823
48.033,71.9998,0.4535,0.4969
47.9943,71.9899,0.0946,0.7414
47.9556,71.9973,0.4974,0.5158
47.9556,72.0195,0.2123,0.5372
47.8392,72.0172,0.2559,0.274
47.9168,72.0071,0.3709,0.5883
47.8392,72.0023,0.2603,0.3143
47.8392,72.0023,0.456,0.3385
47.8781,72.0195,0.1805,0.3331
47.7616,72.0071,0.3893,0.6689
47.6838,72.0147,0.2399,0.5399
47.8392,72.0071,0.4246,0.5614
47.5279,72.0098,0.3411,0.4325
47.7227,71.9924,0.4846,0.7924
47.6448,72.0147,0.2075,0.4674
47.5279,72.0122,0.2669,0.4674
47.4498,71.9998,0.5254,0.3626
47.5669,72.0122,0.2673,0.5453
47.5279,72.0023,0.3845,0.3734
47.6059,72.0071,0.3437,0.7387
47.3716,71.9998,0.4451,0.7011
47.4498,72.0122,0.2618,0.4164
47.4498,71.9973,0.4252,0.7683
47.4107,72.0071,0.2087,0.5802
47.3324,72.0195,0.2691,0.3707
47.2541,72.0122,0.1362,0.4298
47.3324,71.9973,0.5723,0.4781
47.2541,72.0122,0.4922,0.317
47.2541,72.0172,0.1284,0.317
47.2541,72.0048,0.3901,0.4674
47.2541,72.0222,0.1523,0.6447
47.1364,71.9899,0.6489,0.4029
47.097,72.0172,0.1645,0.2982
46.9791,72.0023,0.4645,0.591
47.0184,72.0023,0.4414,0.5802
46.9791,72.0098,0.4172,0.4808
47.0184,72.0195,0.2654,0.3116
46.9396,71.9824,0.6925,0.9402
46.9002,71.9874,0.5407,0.548
46.7817,71.9998,0.4598,0.5507
46.8608,71.9998,0.4259,0.8703
46.8213,72.0172,0.2376,0.4298
46.7026,72.0222,0.2071,0.3089
46.9002,72.0195,0.2497,0.7441
46.7422,72.0147,0.1879,1.1094
46.7026,72.0195,0.2421,0.4164
46.7422,72.0071,0.3847,0.6205
46.7026,71.9973,0.5748,0.4781
46.7817,71.9874,0.6703,0.5534
46.5838,72.0222,0.2209,0.3949
46.6631,72.0195,0.2473,0.5238
46.7026,72.0172,0.2743,0.454
46.6631,71.9973,0.5311,0.5158
46.6234,71.9973,0.4561,0.368
46.5044,72.0048,0.3738,0.4916
46.425,72.0071,0.3911,0.368
46.3852,72.0048,0.4951,0.556
46.425,72.0098,0.3897,0.7011
46.4647,71.9973,0.5214,0.4513
46.5044,71.9973,0.4688,0.6581
46.3055,71.9998,0.3801,0.6527
46.3055,72.0172,0.2078,0.505
46.3055,72.0172,0.6414,0.3385
46.3852,72.0098,0.4463,0.2042
46.2258,72.0023,6.4,5.9419
46.1858,72.1584,6.4,6.4066
46.106,72.6018,6.4,6.1192
46.2657,73.4026,6.4,6.3717
46.1459,74.3784,6.4,6.3717
46.066,75.4876,6.4,6.3099
46.106,76.7082,6.4,6.3287
46.106,77.9861,6.4,6.2481
45.9457,79.2667,6.4,6.2992
45.9457,80.6122,6.4,6.2615
45.8655,81.9755,6.4,6.2965
45.9057,83.2863,6.4,6.2347
45.7449,84.6602,6.4,6.2777
45.8655,85.999,6.4,6.3099
45.7852,87.3583,6.4,6.2562
45.7449,88.6441,6.4,6.2481
45.5837,90.014,6.4,6.1783
45.5837,91.3406,6.4,6.275
45.422,92.6521,6.4,6.2911
45.4625,93.6105,6.4,6.1998
45.3005,95.2442,6.4,6.1675
45.3411,96.2217,5.855,5.8129
45.1787,97.4653,6.2733,6.1836
45.0974,98.6678,6.4,6.0547
45.0159,99.8362,3.8,6.0601
45.0974,101.004,3.6425,3.9863
44.9751,102.042,3.6379,3.9272
44.8526,102.902,3.6261,3.7473
44.8934,103.649,3.6138,3.8681
44.8116,104.254,3.6047,3.9138
44.7707,104.865,3.5949,3.9057
